Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
08/24/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 12:30:00 PM,MIRAFLORES E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,76001000,AUTOMOVIL,KIA,RIO,2016,BLANCO,1
08/24/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 12:40:00 PM,SAN FERNANDO VIEJO E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,40,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,76001000,CAMIONETA,KIA,NEW SPORTAGE LX,2014,GRIS,1
08/24/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 10:15:00 PM,TORRES DE CONFANDI E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SPARK GT,2016,PLATA,1
08/24/2016 12:00:00 AM,VALLE,YUMBO,Miércoles,12/31/1899 12:50:00 PM,CGTO ACOPI E25,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76892000,CAMIONETA,HYUNDAI,TUCSON iX35 GL,2013,GRIS,1
08/25/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,12/31/1899 08:00:00 PM,BELEN C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,34,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,-,SUPERIOR,5001000,AUTOMOVIL,NISSAN,MARCH,2013,GRIS,1
08/25/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,12/31/1899 10:00:00 PM,ROBLEDO C-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,SECUNDARIA,5001000,AUTOMOVIL,CHEVROLET,SAMURAI,1994,AZUL,1
08/25/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,12/31/1899 04:00:00 PM,BELEN C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,-,SECUNDARIA,5001000,AUTOMOVIL,RENAULT,STEPWAY,2016,GRIS,1
08/25/2016 12:00:00 AM,ATLÁNTICO,SOLEDAD,Jueves,12/31/1899 12:00:00 AM,LOS ALMENDROS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,65,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,8758000,AUTOMOVIL,RENAULT,R 9 BRIO,1993,BEIGE,1
08/25/2016 12:00:00 AM,CAUCA,CALOTO,Jueves,12/31/1899 04:20:00 PM,VDA EL GUABITO,RURAL,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,45,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,ABOGADO,SUPERIOR,19142000,AUTOMOVIL,HONDA,FIT,2002,ROJO,1
08/25/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Jueves,12/31/1899 09:45:00 AM,VALENCIA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,56,MASCULINO,CASADO,COLOMBIA,EMPLEADO PUBLICO,LICENCIADO,SUPERIOR,19001000,CAMIONETA,MAZDA,B 2000,1990,ROJO,1
08/25/2016 12:00:00 AM,CESAR,LA JAGUA DE IBIRICO,Jueves,12/31/1899 04:40:00 AM,20 DE NOVIEMBRE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,44,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20400000,CAMIONETA,TOYOTA,HILUX,2015,BLANCO,1
08/25/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 09:00:00 PM,ESTACIÓN CENTRAL E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,AVEO L,2009,NEGRO,1
08/25/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 09:00:00 PM,VALLADOLID      E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,CAMPERO,TOYOTA,FORTUNER,2014,PLATEADO,1
08/25/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 03:00:00 PM,ISLA DEL SOL E-6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,66,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,PRIMARIA,11001000,CAMPERO,CHEVROLET,SAMURAI,1997,VERDE,1
08/25/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 07:30:00 PM,METRÓPOLIS E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,39,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,CAMIONETA,TOYOTA,LAND CRUISER,1994,AZUL,1
08/25/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 11:30:00 AM,HIPOTECHO OCCIDENTAL E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,34,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRADOR DE EMPRESAS,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPARK GO,2008,ROJO,1
08/25/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 07:25:00 PM,HIPOTECHO OCCIDENTAL E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,CAMPERO,TOYOTA,PRADO TX-L,2012,PLATA,1
08/25/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 06:16:00 PM,TINTALITO E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,43,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMIONETA,CHEVROLET,N200,2011,BLANCO,1
08/25/2016 12:00:00 AM,GUAJIRA,MAICAO,Jueves,12/31/1899 05:30:00 PM,TRAMO DE VIA CARRAIPIA - MAICAO,RURAL,TRAMO DE VIA,ARMA DE FUEGO,A PIE,CONDUCTOR TAXI,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,44430000,AUTOMOVIL,MAZDA,LINEA STANDARD,2005,ESTRATO DE PERLA,1
08/25/2016 12:00:00 AM,NORTE DE SANTANDER,LOS PATIOS,Jueves,12/31/1899 02:00:00 PM,BARRIO DOCE DE OCTUBRE,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,58,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,PRIMARIA,54405000,AUTOMOVIL,RENAULT,LINEA STANDARD,1998,BLANCO,1
08/25/2016 12:00:00 AM,VALLE,CALI (CT),Jueves,12/31/1899 11:30:00 AM,URB. COLSEGUROS E19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,34,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76001000,CAMIONETA,KIA,NEW SPORTAGE EX,2017,BLANCO,1
08/25/2016 12:00:00 AM,VALLE,CALI (CT),Jueves,12/31/1899 08:40:00 AM,CAMINO REAL - J BORRERO E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,MAZDA,1ALN3M,2003,NEGRO GRAFITO,1
08/25/2016 12:00:00 AM,VALLE,JAMUNDÍ,Jueves,12/31/1899 08:30:00 PM,PORTAL DE JAMUNDI E24,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,40,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76364000,AUTOMOVIL,CHEVROLET,ALTO,2000,PLATA NIQUEL,1
08/26/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,12/31/1899 09:00:00 PM,ARAGON  S.A.P.,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,AUTOMOVIL,RENAULT,R9 BRIO RN,1992,BLANCO,1
08/26/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,12/31/1899 12:30:00 PM,EL DANUBIO C-12,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2015,PLATA,1
08/26/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,12/31/1899 09:40:00 PM,CALLE NUEVA C-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,40,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,AUTOMOVIL,RENAULT,CLIO,2014,GRIS,1
08/26/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,12/31/1899 05:40:00 AM,CRISTO REY C-15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,63,MASCULINO,CASADO,COLOMBIA,NO REPORTA,-,SUPERIOR,5001000,AUTOMOVIL,RENAULT,KOLEOS,2011,GRIS,1
08/26/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Viernes,12/31/1899 12:30:00 PM,LAS DELICIAS,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,57,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,TECNICO,8001000,AUTOMOVIL,RENAULT,R 9 BRIO,1993,BEIGE,1
08/26/2016 12:00:00 AM,BOYACÁ,PUERTO BOYACÁ,Viernes,12/31/1899 01:20:00 AM,SITIO ALTO BONITO,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,42,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,15572000,CAMION,CHEVROLET,LINEA STANDARD,2010,BLANCO,1
08/26/2016 12:00:00 AM,CAUCA,PIENDAMÓ,Viernes,12/31/1899 02:45:00 PM,VDA QUEBRADA GRANDE,RURAL,CARRETERA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,41,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO EMPRESARIAL,TECNICO,19548000,AUTOMOVIL,CHEVROLET,SWIFT,1997,BLANCO,1
08/26/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Viernes,12/31/1899 09:30:00 PM,VALLE DEL ORTIGAL,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,19001000,CAMIONETA,CHEVROLET,LUV D MAX,2009,BLANCO,1
08/26/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Viernes,12/31/1899 01:40:00 PM,CENTRO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19001000,CAMIONETA,CHEVROLET,LINEA STANDARD,2011,PLATA NIQUEL,1
08/26/2016 12:00:00 AM,CESAR,VALLEDUPAR (CT),Viernes,12/31/1899 04:00:00 AM,DANGON,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,42,MASCULINO,CASADO,-,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,AUTOMOVIL,HYUNDAI,ACCENT,1998,AZUL,1
08/26/2016 12:00:00 AM,CÓRDOBA,CERETÉ,Viernes,12/31/1899 07:00:00 PM,VENUS,URBANA,VIAS PUBLICAS,CONTUNDENTES,CONDUCTOR VEHICULO,A PIE,69,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,23162000,VEHICULO-PANEL,CHEVROLET,LINEA STANDARD,1992,BLANCO,1
08/26/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 08:00:00 PM,VILLA LUZ E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,42,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNOLOGO,11001000,AUTOMOVIL,CHEVROLET,SPARK,2014,AZUL,1
08/26/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 08:30:00 PM,SAN PEDRO E-9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,AUTOMOVIL,AUDI,Q7 FI LUXURY 3 SPECIAL,2008,PLATEADO,1
08/26/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 08:00:00 AM,ONEIDA  E-8,URBANA,BODEGAS Y SIMILARES,LLAVE MAESTRA,A PIE,A PIE,52,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,11001000,CAMIONETA,FORD,350,1994,PLATINO,1
08/26/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 06:30:00 PM,BOLONIA E-5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SWIFT,1995,ROJO,1
08/26/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 10:30:00 PM,SAN ANTONIO E-15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2015,PLATA,1
08/26/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 12:30:00 PM,CASTILLA REAL     E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,CAMIONETA,CHEVROLET,N300,2013,BLANCO,1
08/26/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 06:30:00 AM,ACEVEDO TEJADA E-13,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMIONETA,CHEVROLET,TRACKER,2015,BLANCO,1
08/26/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 12:30:00 AM,ONEIDA  E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,DIVORCIADO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,CAMIONETA,RENAULT,DUSTER EXPRESSION,2017,ROJO,1
08/26/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 06:10:00 AM,CHICALA E-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO SALUD,-,SUPERIOR,11001000,AUTOMOVIL,KIA,PICANTO EX,2012,PLATA,1
08/26/2016 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,12/31/1899 08:00:00 PM,BARRIO LA INSULA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,60,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,54001000,VEHICULO-PANEL,TOYOTA,FJ 73 LAND CRUISER LARGO,1987,STRATO PLATA,1
08/26/2016 12:00:00 AM,SANTANDER,BARRANCABERMEJA,Viernes,12/31/1899 01:20:00 AM,EL RECREO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,68081000,CAMIONETA,MAZDA,BT 50,2016,BLANCO,1
08/26/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 12:30:00 PM,NUEVA TEQUENDAMA E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,66,FEMENINO,VIUDO,COLOMBIA,PENSIONADO,-,TECNICO,76001000,AUTOMOVIL,MAZDA,323,1996,ROJO,1
08/26/2016 12:00:00 AM,VALLE,YUMBO,Viernes,12/31/1899 05:45:00 PM,BOLIVAR E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76892000,TRACTOMULA,CHEVROLET,BRIGADIER,1993,VERDE,1
08/27/2016 12:00:00 AM,ANTIOQUIA,ITAGUI,Sábado,12/31/1899 11:30:00 PM,SAN PIO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,-,TECNOLOGO,5360000,AUTOMOVIL,MAZDA,B26DC3,2005,BLANCO,1
08/27/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 05:00:00 PM,EL CUCARACHO C-7,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,PASAJERO TAXI,CONDUCTOR TAXI,64,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5001000,AUTOMOVIL,HYUNDAI,ATOS,2012,AMARILLO,1
08/27/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 07:10:00 AM,SAN ISIDRO  C-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO BUS,CONDUCTOR BUS,46,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,BUS,HINO,FC4J,2011,VARIOS COLORES,1
08/27/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Sábado,12/31/1899 05:00:00 AM,CIUDAD JARDIN,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,55,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO EMPRESARIAL,TECNICO,8001000,AUTOMOVIL,CHEVROLET,SPARK,2007,GRIS,1
08/27/2016 12:00:00 AM,CALDAS,CHINCHINÁ,Sábado,12/31/1899 12:15:00 PM,CENTRO,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,PASAJERO VEHICULO,CONDUCTOR VEHICULO,50,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,17174000,CAMIONETA,CHEVROLET,LUV,1992,AZUL,1
08/27/2016 12:00:00 AM,CAUCA,EL TAMBO,Sábado,12/31/1899 10:30:00 PM,LA VICTORIA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,19256000,AUTOMOVIL,CHEVROLET,VITARA,2014,PLATA,1
08/27/2016 12:00:00 AM,CAUCA,EL TAMBO,Sábado,12/31/1899 06:50:00 AM,VEREDA LAS PIEDRAS,RURAL,CARRETERA,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,44,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,19256000,CAMION,DODGE,D 300,1978,VERDE,1
08/27/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 10:00:00 PM,PLAZUELAS DEL VIRREY E-10,RURAL,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,CAMIONETA,CHEVROLET,LUV TFR,1993,CHAMPAÑA,1
08/27/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 06:00:00 PM,VILLA LUZ E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,47,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,AVEO,2011,GRIS,1
08/27/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 07:30:00 PM,GALAN E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,54,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPARK,2016,GRIS,1
08/27/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 11:00:00 AM,ALQUERÍA LA FRAGUA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,50,FEMENINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,MAZDA,323 HB,1990,BLANCO,1
08/27/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 11:00:00 AM,BOYACA REAL E-10,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,39,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,CAMPERO,SSANGYONG,ACTYON SPORTS D20DT,2008,PLATA,1
08/27/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 12:00:00 PM,TUNALITO E-6,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,AUTOMOVIL,FORD,LASER,1999,AZUL,1
08/27/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 10:30:00 PM,PORTALES DEL NORTE E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,GRAND VITARA,2008,PLATA,1
08/27/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 03:30:00 PM,SUBA CENTRO E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRADOR EDUCATIVO,SUPERIOR,11001000,AUTOMOVIL,VOLKSWAGEN,VENTO GLS,1994,ROJO,1
08/27/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,12/31/1899 01:15:00 AM,EDUARDO FREY E-15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,KIA,PICANTO EKOTAXI + LX,2016,AMARILLO,1
08/27/2016 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Sábado,12/31/1899 06:30:00 PM,TRAMO DE VIA,RURAL,TRAMO DE VIA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,44001000,VEHICULO-PANEL,FORD,F 150,1983,BLANCO,1
08/27/2016 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Sábado,12/31/1899 09:00:00 PM,BELLA VISTA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,47001000,AUTOMOVIL,CHEVROLET,CORSA,2007,ROJO,1
08/27/2016 12:00:00 AM,NARIÑO,PASTO (CT),Sábado,12/31/1899 09:00:00 AM,SANTA BARBARA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,CONDUCTOR TAXI,65,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,ABOGADO,SUPERIOR,52001000,VEHICULO-PANEL,MAZDA,323 HB,1993,BEIGE,1
08/27/2016 12:00:00 AM,VALLE,CALI (CT),Sábado,12/31/1899 09:00:00 PM,TORRES DE CONFANDI E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SPARK,2016,ROJO,1
08/27/2016 12:00:00 AM,VALLE,CALI (CT),Sábado,12/31/1899 10:00:00 PM,LILI E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,31,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,LUV,1995,ROJO,1
08/27/2016 12:00:00 AM,VALLE,CALI (CT),Sábado,12/31/1899 06:30:00 PM,SAN FERNANDO VIEJO E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,37,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRADOR DE EMPRESAS,SUPERIOR,76001000,AUTOMOVIL,KIA,OPTIMA,2013,GRIS,1
